Tweets,date,source,image_url,sentiment
"A severe thunderstorm watch has been issued for portions of IA, NE, KS, MO and SD, including Lincoln and Omaha, Nebraska. The main threat in this area will be damaging wind gusts, but a couple of tornadoes and large hail are also possible.pic.twitter.com/9iihqdcVCl",9/20/2018 16:15,https://twitter.com/weatherchannel/status/1042869760579579904,https://pbs.twimg.com/media/DnkEM9LWsAAchPs.jpg,1
"Where and when did you take this? May http://Weather.com have permission to feature it on our platforms? To verify, respond with # yesweather. Check out the terms at https://weather.com/en-US/twc/privacy-policy …",9/20/2018 15:16,https://twitter.com/weatherchannel/status/1042854933215760384,,0
"Heavy rainfall and possible # flooding are expected in parts of Texas, Oklahoma and Arkansas late this week: https://wxch.nl/2xF6BGU pic.twitter.com/Y6vfC0To1D",9/20/2018 14:54,https://twitter.com/weatherchannel/status/1042849372596129792,https://pbs.twimg.com/media/Dnjgj6ZU4AAIz3V.jpg,-1
These are the images as powerful Hurricane # Maria made landfall in # PuertoRico one year ago today. We are taking a look back at the ongoing recovery efforts and how communities are rallying together on air all day.pic.twitter.com/0IeufPk4Yc,9/20/2018 14:48,https://twitter.com/weatherchannel/status/1042847971208044545,,1
", we'd love to feature your post on http://Weather.com ! Where and when did you take it? To let us know if we have your permission, respond using the hashtag # yesweather.https://weather.com/en-US/twc/privacy-policy …",9/20/2018 14:11,https://twitter.com/weatherchannel/status/1042838699996852225,,1
"Where and when did you take this? May http://Weather.com have permission to feature it on our platforms? To verify, respond with # yesweather. Check out the terms at https://weather.com/en-US/twc/privacy-policy …",9/20/2018 14:11,https://twitter.com/weatherchannel/status/1042838568580919296,,0
"The risk for severe weather, including a few tornadoes, will increase later this afternoon into the evening hours across the Upper Midwest: https://wxch.nl/2PQObdW pic.twitter.com/50DrJrDLJF",9/20/2018 13:50,https://twitter.com/weatherchannel/status/1042833266640773120,https://pbs.twimg.com/media/DnjgNeiVYAAIf6t.jpg,-1
", would you be willing to let http://Weather.com feature your post? Where and when was this taken? Verify by responding with the hashtag # yesweather. Terms: https://weather.com/en-US/twc/privacy-policy …",9/20/2018 13:06,https://twitter.com/weatherchannel/status/1042822244056145920,,1
", would you be willing to let http://Weather.com feature your post? Where and when was this taken? Verify by responding with the hashtag # yesweather. Terms: https://weather.com/en-US/twc/privacy-policy …",9/20/2018 13:05,https://twitter.com/weatherchannel/status/1042822071259152384,,1
", we'd love to feature your post on http://Weather.com ! Where and when did you take it? To let us know if we have your permission, respond using the hashtag # yesweather. https://weather.com/en-US/twc/privacy-policy …",9/20/2018 12:02,https://twitter.com/weatherchannel/status/1042806325506449408,,1
Best mail ever? Excited to see our meteorologists on the cover of the new @ LandsEnd catalog!pic.twitter.com/PMtRFoH2yF,9/20/2018 11:34,https://twitter.com/weatherchannel/status/1042799199996260352,https://pbs.twimg.com/media/DnjENxpVsAAoDnp.jpg,1
"Analysis: Hurricane # Florence and Hurricane # Harvey both caused disastrous flooding, but Harvey's rainfall was in another league: https://wxch.nl/2DdHroM pic.twitter.com/HO94QVfJsV",9/20/2018 10:43,https://twitter.com/weatherchannel/status/1042786276276150272,https://pbs.twimg.com/media/Dni4cbqX0AIK1Zs.jpg,-1
"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",9/20/2018 9:01,https://twitter.com/weatherchannel/status/1042760619991228416,,0
"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",9/20/2018 8:46,https://twitter.com/weatherchannel/status/1042756913233051649,,0
"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",9/20/2018 8:44,https://twitter.com/weatherchannel/status/1042756392535384064,,0
"Pattern change next week will bring an extended stretch of cooler conditions to central, eastern U.S.: https://wxch.nl/2NsuRXq pic.twitter.com/FYdVz1lDPq",9/20/2018 8:39,https://twitter.com/weatherchannel/status/1042755001146331136,https://pbs.twimg.com/media/DniJxoPVAAEULuk.jpg,0
# Severe thunderstorms and a # flood threat will spread from the upper Midwest to the Northeast Thursday-Friday: https://wxch.nl/2PQObdW pic.twitter.com/vXwxyKX6Jv,9/20/2018 7:49,https://twitter.com/weatherchannel/status/1042742418024493056,https://pbs.twimg.com/media/Dnhz9DMXcAA6l2o.jpg,0
More heavy # rain and # severe storms are expected to soak the # flood-weary Midwest and Northeast through Friday: https://wxch.nl/2PSn5TL pic.twitter.com/We6Ntk4MKZ,9/19/2018 17:18,https://twitter.com/weatherchannel/status/1042523224058355712,,1
"Aerial views of Topsail Beach, North Carolina before and after Hurricane # Florence.pic.twitter.com/AsyzQ1BBuO",9/19/2018 17:10,https://twitter.com/weatherchannel/status/1042521366510149632,,0
We LOVE this! Thanks for sharing!,9/19/2018 17:09,https://twitter.com/weatherchannel/status/1042521073479311360,,1
Refreshing pattern change will bring relief from the heat and humidity in the central and eastern U.S. next week: https://wxch.nl/2PPGHYB pic.twitter.com/nUKaJLAzUp,9/19/2018 13:53,https://twitter.com/weatherchannel/status/1042471634370785280,https://pbs.twimg.com/media/DneUWEcWsAE6pkF.jpg,1
"A year after Hurricane Maria, Puerto Ricans who moved to the mainland U.S. are still living with essential uncertaintieshttps://features.weather.com/exodus/chapter/still-feel-lost/ …",9/19/2018 13:49,https://twitter.com/weatherchannel/status/1042470627016237057,,0
# Fall begins on Saturday. Here are four things to know about the 2018 autumnal equinox: https://wxch.nl/2ODbebZ pic.twitter.com/5Hjhw1knv0,9/19/2018 13:12,https://twitter.com/weatherchannel/status/1042461315976126464,https://pbs.twimg.com/media/DneL9qPX4AElXMv.jpg,0
One person has died as # StormAli lashes Ireland and parts of Scotland and England: https://wxch.nl/2xlOGWw pic.twitter.com/a3XMmHjwVj,9/19/2018 12:43,https://twitter.com/weatherchannel/status/1042454188549136384,https://pbs.twimg.com/media/DneKAhkX4AEQfi4.jpg,0
Before and after aerial imagery from @ NOAA shows the devastating # flooding from # Florence in North Carolina: https://wxch.nl/2xxVuQe pic.twitter.com/wz2aGYzqTS,9/19/2018 12:31,https://twitter.com/weatherchannel/status/1042451246446268416,,-1
Atlantic basin is quieter now with just two areas that have a low chance of # tropical development over the next 5 days: https://wxch.nl/2MLu139 pic.twitter.com/l79OeAlj6g,9/19/2018 8:42,https://twitter.com/weatherchannel/status/1042393367856869376,https://pbs.twimg.com/media/DndHOepVsAE0yCk.jpg,0
Yet another huge honor for our year-long United States of Climate Change special!https://twitter.com/ScienceWriters/status/1042131826033090561 …,9/19/2018 8:04,https://twitter.com/weatherchannel/status/1042383900729856005,,1
More heavy rain and # severe storms are expected to move through the Midwest and Northeast into late week: https://wxch.nl/2NRgVpD pic.twitter.com/xcshedegO3,9/19/2018 7:57,https://twitter.com/weatherchannel/status/1042382043534028801,https://pbs.twimg.com/media/Dnc-fvXXoAAjY4p.jpg,-1
"Our temperature outlook for fall and early winter is in. Here's what to expect in October, November and December: https://wxch.nl/2DbMHcO pic.twitter.com/LXtn2yZ5DA",9/18/2018 21:17,https://twitter.com/weatherchannel/status/1042221072886714368,https://pbs.twimg.com/media/Dna2M_bVYAE20YO.jpg,1
More heavy rain and # severe storms will soak the flood-weary Midwest and Northeast through Friday: https://wxch.nl/2QGfkBu pic.twitter.com/wxJLBfAaqP,9/18/2018 15:21,https://twitter.com/weatherchannel/status/1042131517126926336,https://pbs.twimg.com/media/DnZk8L6X0AM3d-A.jpg,1
". @ GetSpectrum has opened over 5,100 # SpectrumWiFi hotspots in NC and SC to help everyone stay connected for free during the recovery from # HurricaneFlorence. Check out https://www.spectrum.com/wifi-hotspots for more information.pic.twitter.com/Xmgl0bKeeF",9/18/2018 13:10,https://twitter.com/weatherchannel/status/1042098526883381249,https://pbs.twimg.com/media/DnZG1tDXoAQjrMa.jpg,1
", would you be willing to let http://Weather.com feature your post? Where and when was this taken? Verify by responding with the hashtag # yesweather. Terms:https://weather.com/en-US/twc/privacy-policy …",9/18/2018 11:36,https://twitter.com/weatherchannel/status/1042074819607646208,,1
"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",9/18/2018 11:36,https://twitter.com/weatherchannel/status/1042074773197676544,,0
Flash flood threat remains from the Carolinas to the Northeast with exiting rain from # Florence and rising river levels. There is also a severe weather and flood threat in the Midwest today. We are LIVE in the field and studio with the latest conditions and forecast.pic.twitter.com/obzoMjqJLx,9/18/2018 10:05,https://twitter.com/weatherchannel/status/1042051986751991809,https://pbs.twimg.com/media/DnYcW0UX0AAio0J.jpg,1
What's ahead in the tropics after # Florence? https://wxch.nl/2xrwgD5 pic.twitter.com/4ChEKQ1uBn,9/18/2018 9:38,https://twitter.com/weatherchannel/status/1042045072903028736,,0
One researcher calculated # Florence dumped 10 trillion gallons of rain in the Carolinas. Here's some perspective on how much water that is: https://wxch.nl/2xjn0Sc pic.twitter.com/WwSlLPjK5v,9/18/2018 8:51,https://twitter.com/weatherchannel/status/1042033245527920643,https://pbs.twimg.com/media/DnXs0YYWwAExgRr.jpg,1
"If you're still sweating in September, our latest # fall outlook may have a big change in store in October. https://wxch.nl/2PHWTuX pic.twitter.com/ILZa5PHrgD",9/18/2018 8:07,https://twitter.com/weatherchannel/status/1042022172259041280,https://pbs.twimg.com/media/DnXeenbXgAELEFw.jpg,1
"It was a deadly day in Virginia as several tornadoes ripped through the state Monday, causing significant damage and killing one person: https://wxch.nl/2MHY9Mt pic.twitter.com/AMsTiBRD1e",9/17/2018 23:50,https://twitter.com/weatherchannel/status/1041897249167626240,,1
"After Florence, the # tropical Atlantic Basin has calmed down, but the # hurricane season is far from over: https://wxch.nl/2PGKOWP pic.twitter.com/xxIQpwF6Hg",9/17/2018 21:39,https://twitter.com/weatherchannel/status/1041864229912014850,https://pbs.twimg.com/media/DnVxyu-WsAAElLA.jpg,-1
"Three television stations are running out of gas to power their generators in Wilmington, North Carolina, and are on the brink of going dark: https://wxch.nl/2QEyCHu pic.twitter.com/59yabMcMDu",9/17/2018 20:37,https://twitter.com/weatherchannel/status/1041848635393273857,https://pbs.twimg.com/media/DnVjZfVX0AU6a2p.jpg,-1
"UPDATE: One person has died and another injured as tornadoes in the Richmond, Virginia, area cause significant damage:https://wxch.nl/2xhMmQo",9/17/2018 17:40,https://twitter.com/weatherchannel/status/1041804204610920454,,1
"BREAKING: # Florence's remnants spawn tornadoes in the mid-Atlantic. Damage has been reported near Richmond, Virginia. Frequent updates here: https://wxch.nl/2xhMmQo pic.twitter.com/GYj5QFlgIx",9/17/2018 17:15,https://twitter.com/weatherchannel/status/1041797771337052164,https://pbs.twimg.com/media/DnU1MrdX4AAKyyW.jpg,1
"The remnants of # Florence have moved north, but the flood risk remains in the Carolinas with more than one dozen rivers expected to reach record crests this week. Our LIVE coverage continues.pic.twitter.com/l5hRRqY69q",9/17/2018 16:30,https://twitter.com/weatherchannel/status/1041786388155441152,,1
"NEW: # Tornado watch issued for the District of Columbia, central Maryland and eastern Virginia until 10 p.m. EDT. This watch area includes Richmond, Virginia, and Washington D.C.pic.twitter.com/D2QxjbS61F",9/17/2018 15:47,https://twitter.com/weatherchannel/status/1041775575336148993,https://pbs.twimg.com/media/DnUhXVtW0AAdkTm.jpg,1
Where and when did you take this? Can we at http://Weather.com have permission to feature your post? Verify using the hashtag # yesweather. Terms:https://weather.com/en-US/twc/privacy-policy …,9/17/2018 13:05,https://twitter.com/weatherchannel/status/1041734840561946625,,0
"We'd love to feature this on our platforms! When and where did you take this? To give http://Weather.com permission, respond with # yesweather. View the terms here: https://weather.com/en-US/twc/privacy-policy …",9/17/2018 13:04,https://twitter.com/weatherchannel/status/1041734754444484610,,1
"We at http://Weather.com would like to feature your post. Where and when did you take this? If we have your permission, respond using the hashtag # yesweather. Full terms at https://weather.com/en-US/twc/privacy-policy ….",9/17/2018 13:03,https://twitter.com/weatherchannel/status/1041734453910024192,,1
"We'd love to feature this on our platforms! When and where did you take this? To give http://Weather.com permission, respond with # yesweather. View the terms here: https://weather.com/en-US/twc/privacy-policy …",9/17/2018 13:01,https://twitter.com/weatherchannel/status/1041733978733072384,,1
"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",9/17/2018 12:59,https://twitter.com/weatherchannel/status/1041733334118944768,,0
"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",9/17/2018 12:57,https://twitter.com/weatherchannel/status/1041732989594554368,,0
", would you be willing to let http://Weather.com feature your post? Where and when was this taken? Verify by responding with the hashtag # yesweather. Terms: https://weather.com/en-US/twc/privacy-policy …",9/17/2018 12:57,https://twitter.com/weatherchannel/status/1041732817628143618,,1
". @ mikebettes helps people stuck in a car that stalled out in flood waters from # Florence. This is why we tell you not to drive over flooded roads. Always remember to turn around, don't drown. Our LIVE coverage of the ongoing flood threat continues.pic.twitter.com/He4vctTvGn",9/17/2018 12:23,https://twitter.com/weatherchannel/status/1041724308584886275,,1
"Wilmington, North Carolina, has already had its wettest year on record with 3 months left in 2018: https://wxch.nl/2D2faBO # Florencepic.twitter.com/4sUkuxfOVv",9/17/2018 11:57,https://twitter.com/weatherchannel/status/1041717679646801920,,0
Millions in the Mid-Atlantic and Northeast are under Flash Flood Watches as the remnant moisture from # Florence heads north. The flood threat continues in the Carolinas with nearly 20 rivers expected to crest in major flood stage this week. Our LIVE coverage continues.pic.twitter.com/WwDa2E528L,9/17/2018 11:47,https://twitter.com/weatherchannel/status/1041715167199932418,https://pbs.twimg.com/media/DnTqDqTU4AIlAup.jpg,1
Update: New preliminary data indicates 13 different locations in NC have now topped the state's previous # tropical cyclone rain record. Four locations in SC have topped that state's previous record. (Kudos @ DRmetwatch) # Florence https://wxch.nl/2ple9Lv pic.twitter.com/3WzGOvMsON,9/17/2018 10:42,https://twitter.com/weatherchannel/status/1041698818474082304,https://pbs.twimg.com/media/DnTbdruWwAEbph8.jpg,-1
", we'd love to feature your post on http://Weather.com ! Where and when did you take it? To let us know if we have your permission, respond using the hashtag # yesweather. https://weather.com/en-US/twc/privacy-policy …",9/17/2018 10:11,https://twitter.com/weatherchannel/status/1041691058843922434,,1
"We'd love to feature this on our platforms! When and where did you take this? To give http://Weather.com permission, respond with # yesweather. View the terms here: https://weather.com/en-US/twc/privacy-policy …",9/17/2018 10:11,https://twitter.com/weatherchannel/status/1041691015126634496,,1
Where and when did you take this? Can we at http://Weather.com have permission to feature your post? Verify using the hashtag # yesweather. Terms:https://weather.com/en-US/twc/privacy-policy …,9/17/2018 9:26,https://twitter.com/weatherchannel/status/1041679742884208640,,0
Four locations have set new river # flood levels from # Florence. Trailing rainbands continue in parts of NC/VA as the threat of additional # flooding rain spreads into the Northeast through Tuesday. https://wxch.nl/2QwJHtY pic.twitter.com/I1gilbfzLB,9/17/2018 6:48,https://twitter.com/weatherchannel/status/1041639919062605824,https://pbs.twimg.com/media/DnSl6sOWsAAXC79.jpg,1
# Florence has made travel extremely difficult. Please listen to your local officials to know when it's safe to travel again. Turn to The Weather Channel for the latest updates.pic.twitter.com/vQTH4L9pS0,9/16/2018 23:51,https://twitter.com/weatherchannel/status/1041535028067557376,,1
We're glad you liked our Storm Surge Immersive Mixed Reality explainer! You can switch to get The Weather Channel's hurricane coverage on @ comcast @ GetSpectrum @ directv @ dish,9/16/2018 23:12,https://twitter.com/weatherchannel/status/1041525277824888832,,1
You can switch to get The Weather Channel's hurricane coverage on @ comcast @ GetSpectrum @ directv @ dish,9/16/2018 23:11,https://twitter.com/weatherchannel/status/1041524925268455424,,0
You can switch to get The Weather Channel's # Florence coverage on @ comcast @ GetSpectrum @ directv @ dish,9/16/2018 23:09,https://twitter.com/weatherchannel/status/1041524565271347200,,0
NEW: # Tornado watch issued for southeastern North Carolina and far northeastern South Carolina until 5 a.m. EDT.pic.twitter.com/43S5O2XnNk,9/16/2018 23:01,https://twitter.com/weatherchannel/status/1041522624222961664,https://pbs.twimg.com/media/DnQ7TplW0AA0fPH.jpg,1
"At least two locations have set new record river crests, and now two dams are in danger in North Carolina as # Florence's prolific rainfall continues: https://wxch.nl/2NQ9rDg pic.twitter.com/X2XpkJ02Qo",9/16/2018 21:52,https://twitter.com/weatherchannel/status/1041505092799815683,https://pbs.twimg.com/media/DnQq6TrW4AEmcOG.jpg,-1
These visuals only tell part of the story. # Florencepic.twitter.com/Gz0mqxIMVp,9/16/2018 19:47,https://twitter.com/weatherchannel/status/1041473770341498881,,0
NEW: # Florence has set preliminary # tropical cyclone state rain records in both North Carolina and South Carolina: https://wxch.nl/2QDO5rp pic.twitter.com/2r6AQxC7Py,9/16/2018 18:25,https://twitter.com/weatherchannel/status/1041452956212764674,https://pbs.twimg.com/media/DnP73xYW0AI5VGy.jpg,1
"The # Florence rainfall total in Marion, SC is quickly approaching the state record for tropical cyclone rainfall.pic.twitter.com/3yUMEdpJXH",9/16/2018 17:22,https://twitter.com/weatherchannel/status/1041437113370193921,https://pbs.twimg.com/media/DnPtflnU4AA2ZxT.jpg,0
"A flood disaster is under way in parts of the Carolinas. # Florence has dropped over 30"" of rain in some areas with more expected. The Weather Channel continues to bring you the latest all night long.pic.twitter.com/CCTlz5PZ2x",9/16/2018 17:11,https://twitter.com/weatherchannel/status/1041434480681082881,https://pbs.twimg.com/media/DnPq50dUYAA9Fvm.jpg,1
NEW: # Tornado watch issued for parts of southeastern North Carolina and northeastern South Carolina until 11 p.m. EDT.pic.twitter.com/COPSm7jvaC,9/16/2018 16:16,https://twitter.com/weatherchannel/status/1041420633878548481,https://pbs.twimg.com/media/DnPejBtW4AE2xbx.jpg,1
"NEW: Flash Flood Emergency issued for Mecklenburg County, NC until 7:30 p.m. Includes Charlotte metro. Water rescues have been reported on south side of the city.pic.twitter.com/MXe3xXnhdm",9/16/2018 13:39,https://twitter.com/weatherchannel/status/1041381171568037889,https://pbs.twimg.com/media/DnO6qBZW4AE6SCW.jpg,1
"We at http://Weather.com would like to feature your post. Where and when did you take this? If we have your permission, respond using the hashtag # yesweather. Full terms at https://weather.com/en-US/twc/privacy-policy ….",9/16/2018 13:24,https://twitter.com/weatherchannel/status/1041377371218239489,,1
"We've got the latest on heavy rain, storm surge and flooding as we continue to track # Florence.pic.twitter.com/x8IaK1DEbN",9/16/2018 13:20,https://twitter.com/weatherchannel/status/1041376367001182210,,1
"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",9/16/2018 12:53,https://twitter.com/weatherchannel/status/1041369451466244097,,0
", we'd love to feature your post on http://Weather.com ! Where and when did you take it? To let us know if we have your permission, respond using the hashtag # yesweather. https://weather.com/en-US/twc/privacy-policy …",9/16/2018 11:35,https://twitter.com/weatherchannel/status/1041349919251070976,,1
"Over 30"" of rain has fallen from # Florence with more on the way. The dangerous flood threat is ongoing for the Carolinas. Rivers will continue to rise into this week, with over 20 expected to crest in major flood stage. We are LIVE 24/7 with the latest updates.pic.twitter.com/QhqI7Lf5d7",9/16/2018 10:56,https://twitter.com/weatherchannel/status/1041340137270071298,https://pbs.twimg.com/media/DnOUyBOXsAATJKl.jpg,1
North Carolina's record heaviest rainfall total from a tropical cyclone has risen to nearly 34 inches (preliminary): https://wxch.nl/2NbtNqZ pic.twitter.com/HqGdXSEldc,9/16/2018 10:21,https://twitter.com/weatherchannel/status/1041331257173524480,https://pbs.twimg.com/media/DnONHNAU0AA4yZf.jpg,1
Death toll from # Typhoon # Mangkhut in the Philippines rises to at least 36: https://wxch.nl/2pclAV7 pic.twitter.com/52asUncJbh,9/16/2018 9:31,https://twitter.com/weatherchannel/status/1041318648156180485,https://pbs.twimg.com/media/DnOBs06VsAASmBj.jpg,-1
# Florence has caused 10 deaths in North Carolina and forced portions of Interstate 95 to close: https://wxch.nl/2QtdrYC pic.twitter.com/4Fe7KKlqEw,9/16/2018 8:46,https://twitter.com/weatherchannel/status/1041307431211618304,https://pbs.twimg.com/media/DnN3e56VAAAyKue.jpg,-1
"Numerous water rescues as the heavy rain and catastophic flood threat continues for the Carolinas, with widespread road closures in central and eastern North Carolina. Our LIVE 24/7 coverage continues with the latest on the flood threat.pic.twitter.com/eGh27zIIMb",9/16/2018 8:21,https://twitter.com/weatherchannel/status/1041301138161721345,https://pbs.twimg.com/media/DnNxmc2WsAE5q-W.jpg,1
Remnants of # Florence will bring a soaking rain and possible flooding to the Northeast early this week: https://wxch.nl/2NLcw7p pic.twitter.com/WxKtOrjR5J,9/16/2018 7:54,https://twitter.com/weatherchannel/status/1041294124794740736,https://pbs.twimg.com/media/DnNf6JZU0AAYGiE.jpg,1
"# Florence is now a tropical depression, but its siege of heavy rain and flooding continues today: https://wxch.nl/2D3jJeX pic.twitter.com/rDVMgQxQiJ",9/16/2018 7:19,https://twitter.com/weatherchannel/status/1041285494510968832,https://pbs.twimg.com/media/DnNjkUBVYAI_59O.jpg,-1
NEW: # Tornado watch issued for southeast North Carolina and northeast South Carolina until 5 p.m. EDT.pic.twitter.com/WZwUY5EGth,9/16/2018 6:56,https://twitter.com/weatherchannel/status/1041279675413291013,https://pbs.twimg.com/media/DnNeWKxXcAEBJi3.jpg,1
Typhoon # Mangkhut has made landfall in China southwest of Hong Kong with strong winds and heavy rainfall: https://wxch.nl/2xgx9Pt pic.twitter.com/JIHftMZJAC,9/16/2018 6:46,https://twitter.com/weatherchannel/status/1041277012047011840,https://pbs.twimg.com/media/DnNXQdeU0AIx5uS.jpg,1
"We at http://Weather.com would like to feature your post. Where and when did you take this? If we have your permission, respond using the hashtag # yesweather. Full terms at https://weather.com/en-US/twc/privacy-policy ….",9/16/2018 6:10,https://twitter.com/weatherchannel/status/1041268051369512960,,1
5 a.m. EDT: # Florence has weakened to a tropical depression. High threat of # flooding continues.pic.twitter.com/iaosNHxPhg,9/16/2018 5:05,https://twitter.com/weatherchannel/status/1041251792464621569,https://pbs.twimg.com/media/DnNE_KSXsAAeGIs.jpg,1
"Additional rainfall amounts of up to 1 feet in spots as rain trains over the same area. By Sunday afternoon, # Florence will pick up in movement and head to the Northeast by early in the week.pic.twitter.com/dWw1r7ZrIP",9/16/2018 2:19,https://twitter.com/weatherchannel/status/1041209818386771968,https://pbs.twimg.com/media/DnMexpPXgAAjOvU.jpg,1
# Mangkhut (locally # OmpongPH) is now blamed for killing 28 people in the northern Philippines after making landfall there as a Category 5 equivalent super typhoon. The latest impacts in Luzon: https://wxch.nl/2pclAV7 (Photo: AP/Aaron Favila)pic.twitter.com/ygZl2ZJbj9,9/15/2018 23:57,https://twitter.com/weatherchannel/status/1041174225103544320,https://pbs.twimg.com/media/DnL-PlkU8AAX39b.jpg,1
"Life-threatening, catastrophic flash floods and prolonged significant river flooding are likely over portions of the Carolinas through early next week. Landslides are possible in the higher terrain of the Southern & Central Appalachians across Western NC & SW VA. # Florencepic.twitter.com/3SLTa7yAxJ",9/15/2018 23:48,https://twitter.com/weatherchannel/status/1041171837705703424,https://pbs.twimg.com/media/DnL77vLXsAIFILz.jpg,1
Our coverage continues as we track catastrophic flooding from # Florence.pic.twitter.com/qo7mIQaTe2,9/15/2018 22:26,https://twitter.com/weatherchannel/status/1041151299851636736,,0
Rainfall and flooding impacts from # Florence. Our live coverage continues throughout the storm.pic.twitter.com/BRXKN8sjn9,9/15/2018 21:07,https://twitter.com/weatherchannel/status/1041131461653479424,,1
Water continues to pose a significant threat from # Florence. The Weather Channel will continue to bring you the latest all weekend long.pic.twitter.com/p427Z635EU,9/15/2018 17:24,https://twitter.com/weatherchannel/status/1041075361205903360,,1
Center of # Florence continues its slow westward trek across eastern South Carolina. Heavy rains and catastrophic flooding continue across portions of North Carolina and South Carolina.pic.twitter.com/k2WqKV9pMb,9/15/2018 17:05,https://twitter.com/weatherchannel/status/1041070553321357312,https://pbs.twimg.com/media/DnKgEgEU8AElQUj.jpg,-1
"NEW: # Tornado watch issued for southeastern North Carolina, including Wilmington, until 11 p.m. EDT. # Florencepic.twitter.com/i1LQd2xjyM",9/15/2018 16:39,https://twitter.com/weatherchannel/status/1041064063323856896,https://pbs.twimg.com/media/DnKaP4YW4AAPWjq.jpg,1
"# Florence sets a preliminary North Carolina state rain record, the third state to do so in 12 months: https://wxch.nl/2NgkGVZ pic.twitter.com/yZ67pTIjxA",9/15/2018 16:02,https://twitter.com/weatherchannel/status/1041054711519096832,https://pbs.twimg.com/media/DnKQ8exW0AAgYdS.jpg,0
"Footage of the destruction caused by # Florence continues to come in. If you're impacted by the storm, please stay safe and pay attention to your local officials. Stay with The Weather Channel for the latest on Florence.pic.twitter.com/qNnatQmhfO",9/15/2018 14:20,https://twitter.com/weatherchannel/status/1041029056974794752,,1
"# Florence continues to bring heavy rain to the Carolinas, watch our LIVE 24/7 coverage for the latest on the storm.pic.twitter.com/ko7BxTdeU8",9/15/2018 14:04,https://twitter.com/weatherchannel/status/1041025034591129601,https://pbs.twimg.com/media/DnJ2siEV4AA0OSm.jpg,1
"""We face walls of water."" # Florence kills 5 in North Carolina, forces new evacuations as # flood waters rise. https://wxch.nl/2NLXlLe pic.twitter.com/Ep9T4c3FRi",9/15/2018 11:39,https://twitter.com/weatherchannel/status/1040988465226244097,https://pbs.twimg.com/media/DnJVXmYVsAApdPt.jpg,1
11a ET Update: # Florence is crawling westward across eastern South Carolina. Heavy rains and catastrophic flooding continue across portions of the Carolinas. We are live 24/7 through the weekend to bring you the latest on the storm.pic.twitter.com/sYVPXJ4ei9,9/15/2018 11:03,https://twitter.com/weatherchannel/status/1040979342761840640,https://pbs.twimg.com/media/DnJNI1HVYAEu2tC.jpg,1
"The remnants of # Florence will bring rain, locally heavy in spots, to the Northeast early next week before finally exiting the U.S.: https://wxch.nl/2QxDTR1 pic.twitter.com/weNTksY2QZ",9/15/2018 10:14,https://twitter.com/weatherchannel/status/1040966969523138560,https://pbs.twimg.com/media/DnId1aXXsAAwpZ1.jpg,-1
# Typhoon # Mangkhut is heading for southeast China after hammering the northern Philippines: https://wxch.nl/2Qf4J0g pic.twitter.com/e8LlO7Eyie,9/15/2018 9:06,https://twitter.com/weatherchannel/status/1040949856632799234,https://pbs.twimg.com/media/DnIe4F1X0AAXZs1.jpg,0
"An additional 1-2 FEET of rain remains possible in the Carolinas from Tropical Storm # Florence, along with a tornado threat. Power outages are approaching 1 Million. We are LIVE with you throughout the storm 24/7.pic.twitter.com/0HRUYOXYCs",9/15/2018 8:32,https://twitter.com/weatherchannel/status/1040941481228464128,,1
Coastal and inland flooding remain the greatest threats from Tropical Storm # Florence as it is barely moving across the Carolinas. More than 1 FOOT of rain is still possible through the weekend. Our crews are LIVE 24/7 with the latest updates and forecast.pic.twitter.com/aLaYfntGBE,9/15/2018 8:20,https://twitter.com/weatherchannel/status/1040938474516500480,https://pbs.twimg.com/media/DnImOtcXsAA0o1U.jpg,1
Flash # flood emergencies continue in parts of eastern North Carolina as # Florence moves slowly. Here's the latest on the storm: https://wxch.nl/2Qydq5H pic.twitter.com/Ve4BILWwCD,9/15/2018 7:49,https://twitter.com/weatherchannel/status/1040930480345047040,https://pbs.twimg.com/media/DnIgjkWW4AAmN16.jpg,1
"700,000+ power outages in the Carolinas and that number continues to climb as # Florence brings more strong wind and flooding rain. Our crews are LIVE 24/7 with you throughout the storm to bring you the latest conditions and forecast.pic.twitter.com/rCSJGrHK83",9/15/2018 7:30,https://twitter.com/weatherchannel/status/1040925696837660672,https://pbs.twimg.com/media/DnIVbfSWsAIX-lW.jpg,1
